8,8,1979,2.1615
9,8,1979,2.1859
10,8,1979,2.1992
13,8,1979,2.1853
14,8,1979,2.1847
15,8,1979,2.1855
16,8,1979,2.1808
17,8,1979,2.171
20,8,1979,2.1782
21,8,1979,2.1695
22,8,1979,2.1756
23,8,1979,2.1867
24,8,1979,2.1992
28,8,1979,2.2188
29,8,1979,2.223
30,8,1979,2.2164
31,8,1979,2.2175
3,9,1979,2.2094
4,9,1979,2.1977
5,9,1979,2.207
6,9,1979,2.213
7,9,1979,2.2209
10,9,1979,2.2176
11,9,1979,2.2118
12,9,1979,2.1847
13,9,1979,2.1744
14,9,1979,2.1415
17,9,1979,2.1145
18,9,1979,2.1285
19,9,1979,2.112
20,9,1979,2.132
21,9,1979,2.133
24,9,1979,2.123
25,9,1979,2.1251
26,9,1979,2.1475
27,9,1979,2.1737
28,9,1979,2.1745
1,10,1979,2.1619
2,10,1979,2.1642
3,10,1979,2.163
4,10,1979,2.1743
5,10,1979,2.1678
8,10,1979,2.143
9,10,1979,2.15
10,10,1979,2.1645
11,10,1979,2.1661
12,10,1979,2.1645
15,10,1979,2.1583
16,10,1979,2.1559
17,10,1979,2.1463
18,10,1979,2.1501
19,10,1979,2.1563
22,10,1979,2.1567
23,10,1979,2.122
24,10,1979,2.1205
25,10,1979,2.1163
26,10,1979,2.1059
29,10,1979,2.1007
30,10,1979,2.0653
31,10,1979,2.0778
1,11,1979,2.0794
2,11,1979,2.065
5,11,1979,2.0615
6,11,1979,2.0691
7,11,1979,2.0849
8,11,1979,2.086
9,11,1979,2.081
12,11,1979,2.0855
13,11,1979,2.0812
14,11,1979,2.0812
15,11,1979,2.1103
16,11,1979,2.1295
19,11,1979,2.1505
20,11,1979,2.127
21,11,1979,2.1419
22,11,1979,2.131
23,11,1979,2.1157
26,11,1979,2.1112
27,11,1979,2.1113
28,11,1979,2.119
29,11,1979,2.1364
30,11,1979,2.1553
3,12,1979,2.1714
4,12,1979,2.1555
5,12,1979,2.1265
6,12,1979,2.1414
7,12,1979,2.1263
10,12,1979,2.1192
11,12,1979,2.14
12,12,1979,2.1503
13,12,1979,2.1684
14,12,1979,2.1555
17,12,1979,2.1627
18,12,1979,2.1567
19,12,1979,2.1615
20,12,1979,2.1602
21,12,1979,2.1555
24,12,1979,2.1665
27,12,1979,2.2015
28,12,1979,2.1873
31,12,1979,2.1805
2,1,1980,2.1845
3,1,1980,2.1988
4,1,1980,2.1945
7,1,1980,2.2218
8,1,1980,2.216
9,1,1980,2.2245
10,1,1980,2.2191
11,1,1980,2.2172
14,1,1980,2.2308
15,1,1980,2.2465
16,1,1980,2.2408
17,1,1980,2.2358
18,1,1980,2.2465
21,1,1980,2.251
22,1,1980,2.2414
23,1,1980,2.2435
24,1,1980,2.25
25,1,1980,2.2436
28,1,1980,2.23
29,1,1980,2.2215
30,1,1980,2.2285
31,1,1980,2.2272
1,2,1980,2.2335
4,2,1980,2.2386
5,2,1980,2.2465
6,2,1980,2.2655
7,2,1980,2.2625
8,2,1980,2.2561
11,2,1980,2.262
12,2,1980,2.2532
13,2,1980,2.2592
14,2,1980,2.2688
15,2,1980,2.2575
18,2,1980,2.2585
19,2,1980,2.239
20,2,1980,2.247
21,2,1980,2.2563
22,2,1980,2.2542
25,2,1980,2.249
26,2,1980,2.2499
27,2,1980,2.2597
28,2,1980,2.2592
29,2,1980,2.2483
3,3,1980,2.2254
4,3,1980,2.2012
5,3,1980,2.221
6,3,1980,2.2205
7,3,1980,2.218
10,3,1980,2.2175
11,3,1980,2.2238
12,3,1980,2.2297
13,3,1980,2.2227
14,3,1980,2.206
17,3,1980,2.196
18,3,1980,2.2018
19,3,1980,2.1935
20,3,1980,2.1986
21,3,1980,2.1873
24,3,1980,2.1868
25,3,1980,2.1989
26,3,1980,2.2048
27,3,1980,2.1839
28,3,1980,2.182
31,3,1980,2.1742
1,4,1980,2.1488
2,4,1980,2.164
3,4,1980,2.1467
8,4,1980,2.166
9,4,1980,2.1795
10,4,1980,2.1901
11,4,1980,2.2015
14,4,1980,2.2264
15,4,1980,2.1945
16,4,1980,2.215
17,4,1980,2.2215
18,4,1980,2.2215
21,4,1980,2.2213
22,4,1980,2.228
23,4,1980,2.236
24,4,1980,2.247
25,4,1980,2.2605
28,4,1980,2.2553
29,4,1980,2.234
30,4,1980,2.2143
1,5,1980,2.224
2,5,1980,2.2252
6,5,1980,2.2288
7,5,1980,2.2225
8,5,1980,2.2218
9,5,1980,2.2085
12,5,1980,2.2124
13,5,1980,2.2101
14,5,1980,2.2134
15,5,1980,2.228
16,5,1980,2.2148
19,5,1980,2.2155
20,5,1980,2.2158
21,5,1980,2.2378
22,5,1980,2.2275
23,5,1980,2.2333
27,5,1980,2.2605
28,5,1980,2.2548
29,5,1980,2.2537
30,5,1980,2.2488
2,6,1980,2.2453
3,6,1980,2.214
4,6,1980,2.2258
5,6,1980,2.2375
6,6,1980,2.2376
9,6,1980,2.2575
10,6,1980,2.239
11,6,1980,2.2356
12,6,1980,2.2375
13,6,1980,2.2345
16,6,1980,2.2438
17,6,1980,2.234
18,6,1980,2.2355
19,6,1980,2.236
20,6,1980,2.2415
23,6,1980,2.2401
24,6,1980,2.2415
25,6,1980,2.2355
26,6,1980,2.247
27,6,1980,2.2565
30,6,1980,2.2655
1,7,1980,2.269
2,7,1980,2.2721
3,7,1980,2.2605
4,7,1980,2.272
7,7,1980,2.2915
8,7,1980,2.296
9,7,1980,2.2929
10,7,1980,2.2952
11,7,1980,2.299
14,7,1980,2.3005
15,7,1980,2.3025
16,7,1980,2.3003
17,7,1980,2.305
18,7,1980,2.2976
21,7,1980,2.304
22,7,1980,2.3092
23,7,1980,2.3091
24,7,1980,2.3252
25,7,1980,2.3199
28,7,1980,2.3145
29,7,1980,2.3043
30,7,1980,2.2903
31,7,1980,2.2763
1,8,1980,2.2675
4,8,1980,2.274
5,8,1980,2.285
6,8,1980,2.2908
7,8,1980,2.2892
8,8,1980,2.293
11,8,1980,2.2948
12,8,1980,2.2965
13,8,1980,2.3005
14,8,1980,2.3002
15,8,1980,2.3007
18,8,1980,2.2977
19,8,1980,2.2938
20,8,1980,2.2975
21,8,1980,2.3
22,8,1980,2.3008
26,8,1980,2.3148
27,8,1980,2.331
28,8,1980,2.3303
29,8,1980,2.3375
1,9,1980,2.349
2,9,1980,2.3557
3,9,1980,2.3535
4,9,1980,2.3593
5,9,1980,2.3586
8,9,1980,2.3639
9,9,1980,2.3543
10,9,1980,2.3599
11,9,1980,2.3689
12,9,1980,2.3746
15,9,1980,2.3602
16,9,1980,2.3569
17,9,1980,2.3579
18,9,1980,2.3569
19,9,1980,2.359
22,9,1980,2.371
23,9,1980,2.3715
24,9,1980,2.3702
25,9,1980,2.3701
26,9,1980,2.3745
29,9,1980,2.378
30,9,1980,2.3773
1,10,1980,2.3756
2,10,1980,2.3734
3,10,1980,2.3765
6,10,1980,2.3777
7,10,1980,2.3725
8,10,1980,2.3722
9,10,1980,2.3794
10,10,1980,2.3759
13,10,1980,2.3837
14,10,1980,2.3816
15,10,1980,2.3827
16,10,1980,2.3878
17,10,1980,2.3912
20,10,1980,2.3995
21,10,1980,2.4152
22,10,1980,2.4107
23,10,1980,2.4218
24,10,1980,2.4275
27,10,1980,2.4225
28,10,1980,2.4175
29,10,1980,2.426
30,10,1980,2.4235
31,10,1980,2.4223
3,11,1980,2.4305
4,11,1980,2.4459
5,11,1980,2.4385
6,11,1980,2.4408
7,11,1980,2.4118
10,11,1980,2.3883
11,11,1980,2.3867
12,11,1980,2.3898
13,11,1980,2.415
14,11,1980,2.3985
17,11,1980,2.4
18,11,1980,2.4032
19,11,1980,2.387
20,11,1980,2.4007
21,11,1980,2.383
24,11,1980,2.376
25,11,1980,2.3747
26,11,1980,2.3952
27,11,1980,2.3328
28,11,1980,2.3268
1,12,1980,2.3867
2,12,1980,2.3785
3,12,1980,2.376
4,12,1980,2.375
5,12,1980,2.3755
8,12,1980,2.3782
9,12,1980,2.3845
10,12,1980,2.3894
11,12,1980,2.3727
12,12,1980,2.3777
15,12,1980,2.3817
16,12,1980,2.3715
17,12,1980,2.3672
18,12,1980,2.371
19,12,1980,2.363
22,12,1980,2.386
23,12,1980,2.3952
24,12,1980,2.3962
29,12,1980,2.396
30,12,1980,2.4145
31,12,1980,2.4165
2,1,1981,2.4045
5,1,1981,2.4315
6,1,1981,2.4412
7,1,1981,2.4368
8,1,1981,2.4322
9,1,1981,2.434
12,1,1981,2.4339
13,1,1981,2.4324
14,1,1981,2.4372
15,1,1981,2.4458
16,1,1981,2.4475
19,1,1981,2.4632
20,1,1981,2.468
21,1,1981,2.4745
22,1,1981,2.465
23,1,1981,2.4695
26,1,1981,2.472
27,1,1981,2.4711
28,1,1981,2.4672
29,1,1981,2.4575
30,1,1981,2.4375
2,2,1981,2.4095
3,2,1981,2.4015
4,2,1981,2.425
5,2,1981,2.4145
6,2,1981,2.4054
9,2,1981,2.4115
10,2,1981,2.4102
11,2,1981,2.4177
12,2,1981,2.408
13,2,1981,2.3855
16,2,1981,2.357
17,2,1981,2.3535
18,2,1981,2.3645
19,2,1981,2.358
20,2,1981,2.394
23,2,1981,2.3362
24,2,1981,2.3147
25,2,1981,2.3087
26,2,1981,2.3087
27,2,1981,2.2867
2,3,1981,2.268
3,3,1981,2.2837
4,3,1981,2.276
5,3,1981,2.2825
6,3,1981,2.2722
9,3,1981,2.2867
10,3,1981,2.2857
11,3,1981,2.279
12,3,1981,2.2764
13,3,1981,2.2767
16,3,1981,2.281
17,3,1981,2.2977
18,3,1981,2.3107
19,3,1981,2.314
20,3,1981,2.311
23,3,1981,2.2965
24,3,1981,2.3137
25,3,1981,2.3083
26,3,1981,2.3097
27,3,1981,2.2835
30,3,1981,2.291
31,3,1981,2.2905
1,4,1981,2.2822
2,4,1981,2.2792
3,4,1981,2.2545
6,4,1981,2.2347
7,4,1981,2.2485
8,4,1981,2.264
9,4,1981,2.253
10,4,1981,2.2495
13,4,1981,2.2358
14,4,1981,2.2447
15,4,1981,2.2302
16,4,1981,2.2232
21,4,1981,2.2292
22,4,1981,2.2462
23,4,1981,2.2512
24,4,1981,2.2367
27,4,1981,2.2347
28,4,1981,2.2256
29,4,1981,2.2182
30,4,1981,2.2192
1,5,1981,2.2225
5,5,1981,2.2157
6,5,1981,2.222
7,5,1981,2.2137
8,5,1981,2.2192
11,5,1981,2.2052
12,5,1981,2.1937
13,5,1981,2.1845
14,5,1981,2.1705
15,5,1981,2.1725
18,5,1981,2.174
19,5,1981,2.1685
20,5,1981,2.163
21,5,1981,2.1607
22,5,1981,2.161
26,5,1981,2.1477
27,5,1981,2.1327
28,5,1981,2.1382
29,5,1981,2.1382
1,6,1981,2.1243
2,6,1981,2.1122
3,6,1981,2.0825
4,6,1981,2.0112
5,6,1981,1.9732
8,6,1981,1.9855
9,6,1981,1.9897
10,6,1981,2.0122
11,6,1981,2.0004
12,6,1981,2.0054
15,6,1981,2.038
16,6,1981,2.0467
17,6,1981,2.0502
18,6,1981,2.031
19,6,1981,2.0262
22,6,1981,2.0417
23,6,1981,2.0524
24,6,1981,2.0385
25,6,1981,2.0105
26,6,1981,2.0094
29,6,1981,2
30,6,1981,1.9941
1,7,1981,1.9657
2,7,1981,1.948
3,7,1981,1.9507
6,7,1981,1.9435
7,7,1981,1.9537
8,7,1981,1.9449
9,7,1981,1.9358
10,7,1981,1.9507
13,7,1981,1.9504
14,7,1981,1.9167
15,7,1981,1.9355
16,7,1981,1.936
17,7,1981,1.9315
20,7,1981,1.922
21,7,1981,1.9035
22,7,1981,1.9137
23,7,1981,1.9124
24,7,1981,1.9147
27,7,1981,1.9227
28,7,1981,1.9115
30,7,1981,1.906
31,7,1981,1.8997
3,8,1981,1.8665
4,8,1981,1.8718
5,8,1981,1.8677
6,8,1981,1.8595
7,8,1981,1.858
10,8,1981,1.829
11,8,1981,1.832
12,8,1981,1.8885
13,8,1981,1.8705
14,8,1981,1.8732
17,8,1981,1.887
18,8,1981,1.8915
19,8,1981,1.8945
20,8,1981,1.9264
21,8,1981,1.9305
24,8,1981,1.937
25,8,1981,1.8967
26,8,1981,1.9077
27,8,1981,1.9072
28,8,1981,1.913
1,9,1981,1.9069
2,9,1981,1.9088
3,9,1981,1.9163
4,9,1981,1.9137
7,9,1981,1.888
8,9,1981,1.8688
9,9,1981,1.8485
10,9,1981,1.8725
11,9,1981,1.8505
14,9,1981,1.842
15,9,1981,1.881
16,9,1981,1.8922
17,9,1981,1.8939
18,9,1981,1.87
21,9,1981,1.8737
22,9,1981,1.871
23,9,1981,1.8547
24,9,1981,1.807
25,9,1981,1.8222
28,9,1981,1.8047
29,9,1981,1.8177
30,9,1981,1.8317
1,10,1981,1.8525
2,10,1981,1.845
5,10,1981,1.8584
6,10,1981,1.8482
7,10,1981,1.8672
8,10,1981,1.9022
9,10,1981,1.9117
12,10,1981,1.8902
13,10,1981,1.8715
14,10,1981,1.8702
15,10,1981,1.8705
16,10,1981,1.8387
19,10,1981,1.8557
20,10,1981,1.8399
21,10,1981,1.831
22,10,1981,1.824
23,10,1981,1.8295
26,10,1981,1.8125
27,10,1981,1.8225
28,10,1981,1.83
29,10,1981,1.8448
30,10,1981,1.8532
2,11,1981,1.8742
3,11,1981,1.8748
4,11,1981,1.8783
5,11,1981,1.8783
6,11,1981,1.875
9,11,1981,1.8875
10,11,1981,1.8703
11,11,1981,1.879
12,11,1981,1.8865
13,11,1981,1.9055
16,11,1981,1.914
17,11,1981,1.8837
18,11,1981,1.89
19,11,1981,1.8997
20,11,1981,1.8935
23,11,1981,1.899
24,11,1981,1.895
25,11,1981,1.957
26,11,1981,1.9193
27,11,1981,1.937
30,11,1981,1.938
1,12,1981,1.927
2,12,1981,1.932
3,12,1981,1.9223
4,12,1981,1.9338
7,12,1981,1.9297
8,12,1981,1.9149
9,12,1981,1.9068
10,12,1981,1.881
11,12,1981,1.869
14,12,1981,1.848
15,12,1981,1.871
16,12,1981,1.8765
17,12,1981,1.8735
18,12,1981,1.8635
21,12,1981,1.8675
22,12,1981,1.8746
23,12,1981,1.8814
24,12,1981,1.8795
29,12,1981,1.8785
30,12,1981,1.8948
31,12,1981,1.901
4,1,1982,1.914
5,1,1982,1.9055
6,1,1982,1.912
7,1,1982,1.9062
8,1,1982,1.913
11,1,1982,1.8865
12,1,1982,1.877
13,1,1982,1.8695
14,1,1982,1.8533
15,1,1982,1.868
18,1,1982,1.8727
19,1,1982,1.8965
20,1,1982,1.8945
21,1,1982,1.9017
22,1,1982,1.8902
25,1,1982,1.8747
26,1,1982,1.8817
27,1,1982,1.8893
28,1,1982,1.8882
29,1,1982,1.8945
1,2,1982,1.8855
2,2,1982,1.8875
3,2,1982,1.8823
4,2,1982,1.8806
5,2,1982,1.8773
8,2,1982,1.8819
9,2,1982,1.8714
10,2,1982,1.8751
11,2,1982,1.877
12,2,1982,1.868
15,2,1982,1.8647
16,2,1982,1.8655
17,2,1982,1.8708
18,2,1982,1.8688
19,2,1982,1.8698
22,2,1982,1.868
23,2,1982,1.8545
24,2,1982,1.848
25,2,1982,1.852
26,2,1982,1.8442
1,3,1982,1.841
2,3,1982,1.8382
3,3,1982,1.8453
4,3,1982,1.8474
5,3,1982,1.8587
8,3,1982,1.8458
9,3,1982,1.8335
10,3,1982,1.834
11,3,1982,1.837
12,3,1982,1.8271
15,3,1982,1.8318
16,3,1982,1.8338
17,3,1982,1.835
18,3,1982,1.8344
19,3,1982,1.8292
22,3,1982,1.8273
23,3,1982,1.8267
24,3,1982,1.831
25,3,1982,1.8272
26,3,1982,1.815
29,3,1982,1.811
30,3,1982,1.8124
31,3,1982,1.8125
1,4,1982,1.8124
2,4,1982,1.8167
5,4,1982,1.7953
6,4,1982,1.7695
7,4,1982,1.7895
8,4,1982,1.7835
13,4,1982,1.788
14,4,1982,1.7904
15,4,1982,1.7793
16,4,1982,1.7855
19,4,1982,1.7818
20,4,1982,1.792
21,4,1982,1.7905
22,4,1982,1.7955
23,4,1982,1.7917
26,4,1982,1.7922
27,4,1982,1.792
28,4,1982,1.802
29,4,1982,1.8135
30,4,1982,1.8146
4,5,1982,1.825
5,5,1982,1.8254
6,5,1982,1.8438
7,5,1982,1.8475
10,5,1982,1.8556
11,5,1982,1.8518
12,5,1982,1.86
13,5,1982,1.8506
14,5,1982,1.844
17,5,1982,1.8427
18,5,1982,1.8285
19,5,1982,1.8177
20,5,1982,1.7945
21,5,1982,1.8085
24,5,1982,1.8225
25,5,1982,1.8236
26,5,1982,1.818
27,5,1982,1.8167
28,5,1982,1.813
1,6,1982,1.8098
2,6,1982,1.8145
3,6,1982,1.8241
4,6,1982,1.826
7,6,1982,1.823
8,6,1982,1.8175
9,6,1982,1.8119
10,6,1982,1.798
11,6,1982,1.8061
14,6,1982,1.8025
15,6,1982,1.804
16,6,1982,1.7992
17,6,1982,1.7892
18,6,1982,1.7875
21,6,1982,1.7715
22,6,1982,1.789
23,6,1982,1.7805
24,6,1982,1.7898
25,6,1982,1.777
28,6,1982,1.7718
29,6,1982,1.7785
30,6,1982,1.789
1,7,1982,1.7817
2,7,1982,1.7812
5,7,1982,1.7788
6,7,1982,1.7727
7,7,1982,1.7612
8,7,1982,1.7622
9,7,1982,1.7727
12,7,1982,1.776
13,7,1982,1.769
14,7,1982,1.7645
15,7,1982,1.7603
16,7,1982,1.7585
19,7,1982,1.775
20,7,1982,1.7665
21,7,1982,1.7781
22,7,1982,1.779
23,7,1982,1.7905
26,7,1982,1.7935
27,7,1982,1.7901
28,7,1982,1.7851
29,7,1982,1.781
30,7,1982,1.7772
2,8,1982,1.7805
3,8,1982,1.7861
4,8,1982,1.7702
5,8,1982,1.756
6,8,1982,1.752
9,8,1982,1.7365
10,8,1982,1.7485
11,8,1982,1.7362
12,8,1982,1.7377
13,8,1982,1.7395
16,8,1982,1.7353
17,8,1982,1.736
18,8,1982,1.752
19,8,1982,1.7451
20,8,1982,1.7617
23,8,1982,1.7658
24,8,1982,1.7808
25,8,1982,1.797
26,8,1982,1.7955
27,8,1982,1.7737
31,8,1982,1.7503
1,9,1982,1.7565
2,9,1982,1.768
3,9,1982,1.7681
6,9,1982,1.7576
7,9,1982,1.7753
8,9,1982,1.5914
9,9,1982,1.7547
10,9,1982,1.7507
13,9,1982,1.7428
14,9,1982,1.7466
15,9,1982,1.7487
16,9,1982,1.7413
17,9,1982,1.7493
20,9,1982,1.75
21,9,1982,1.7446
22,9,1982,1.7476
23,9,1982,1.7437
24,9,1982,1.7373
27,9,1982,1.7327
28,9,1982,1.7289
29,9,1982,1.7276
30,9,1982,1.7262
1,10,1982,1.7283
4,10,1982,1.7157
5,10,1982,1.7172
6,10,1982,1.7243
7,10,1982,1.729
8,10,1982,1.74
11,10,1982,1.7388
12,10,1982,1.7436
13,10,1982,1.7352
14,10,1982,1.7302
15,10,1982,1.723
18,10,1982,1.7285
19,10,1982,1.7258
20,10,1982,1.7134
21,10,1982,1.7123
22,10,1982,1.7147
25,10,1982,1.7001
26,10,1982,1.7057
27,10,1982,1.7028
28,10,1982,1.6846
29,10,1982,1.6943
1,11,1982,1.6957
2,11,1982,1.6997
3,11,1982,1.6959
4,11,1982,1.6874
5,11,1982,1.6821
8,11,1982,1.6727
9,11,1982,1.6762
10,11,1982,1.6837
11,11,1982,1.6743
12,11,1982,1.6704
15,11,1982,1.6541
16,11,1982,1.6477
17,11,1982,1.62
18,11,1982,1.6216
19,11,1982,1.6396
22,11,1982,1.6097
23,11,1982,1.6086
24,11,1982,1.6134
25,11,1982,1.5947
26,11,1982,1.6003
29,11,1982,1.6099
30,11,1982,1.6204
1,12,1982,1.6392
2,12,1982,1.6411
3,12,1982,1.6465
6,12,1982,1.6315
7,12,1982,1.6264
8,12,1982,1.6218
9,12,1982,1.6098
10,12,1982,1.6143
13,12,1982,1.603
14,12,1982,1.6171
15,12,1982,1.6107
16,12,1982,1.6172
17,12,1982,1.612
20,12,1982,1.6092
21,12,1982,1.5981
22,12,1982,1.601
23,12,1982,1.585
24,12,1982,1.5953
29,12,1982,1.6155
30,12,1982,1.613
31,12,1982,1.6085
4,1,1983,1.6125
5,1,1983,1.6095
6,1,1983,1.594
7,1,1983,1.587
10,1,1983,1.5741
11,1,1983,1.542
12,1,1983,1.5493
13,1,1983,1.552
14,1,1983,1.555
17,1,1983,1.5655
18,1,1983,1.55
19,1,1983,1.5473
20,1,1983,1.545
21,1,1983,1.55
24,1,1983,1.5145
25,1,1983,1.518
26,1,1983,1.5265
27,1,1983,1.5193
28,1,1983,1.5172
31,1,1983,1.5054
1,2,1983,1.506
2,2,1983,1.503
3,2,1983,1.5048
4,2,1983,1.5035
7,2,1983,1.5254
8,2,1983,1.5285
9,2,1983,1.5321
10,2,1983,1.5314
11,2,1983,1.533
14,2,1983,1.525
15,2,1983,1.5345
16,2,1983,1.533
17,2,1983,1.5313
18,2,1983,1.5297
21,2,1983,1.522
22,2,1983,1.5017
23,2,1983,1.5043
24,2,1983,1.5115
25,2,1983,1.5114
28,2,1983,1.4955
1,3,1983,1.4875
2,3,1983,1.4861
3,3,1983,1.4922
4,3,1983,1.4943
7,3,1983,1.5015
8,3,1983,1.4873
9,3,1983,1.4856
10,3,1983,1.4968
11,3,1983,1.4848
14,3,1983,1.4937
15,3,1983,1.5057
16,3,1983,1.4985
17,3,1983,1.4973
18,3,1983,1.4799
21,3,1983,1.4629
22,3,1983,1.4618
23,3,1983,1.4539
24,3,1983,1.455
25,3,1983,1.4526
28,3,1983,1.4454
29,3,1983,1.4461
30,3,1983,1.4551
31,3,1983,1.4761
5,4,1983,1.4983
6,4,1983,1.5129
7,4,1983,1.5023
8,4,1983,1.4984
11,4,1983,1.5201
12,4,1983,1.5289
13,4,1983,1.5395
14,4,1983,1.5291
15,4,1983,1.5372
18,4,1983,1.5491
19,4,1983,1.5493
20,4,1983,1.5454
21,4,1983,1.5373
22,4,1983,1.541
25,4,1983,1.559
26,4,1983,1.5647
27,4,1983,1.5576
28,4,1983,1.5517
29,4,1983,1.5515
3,5,1983,1.5677
4,5,1983,1.5732
5,5,1983,1.5712
6,5,1983,1.5678
9,5,1983,1.5615
10,5,1983,1.5525
11,5,1983,1.554
12,5,1983,1.5555
13,5,1983,1.5518
16,5,1983,1.5449
17,5,1983,1.5412
18,5,1983,1.5595
19,5,1983,1.5439
20,5,1983,1.5458
23,5,1983,1.543
24,5,1983,1.5612
25,5,1983,1.5764
26,5,1983,1.5892
27,5,1983,1.5904
31,5,1983,1.5996
1,6,1983,1.5844
2,6,1983,1.5768
3,6,1983,1.5549
6,6,1983,1.5707
7,6,1983,1.5695
8,6,1983,1.5707
9,6,1983,1.5828
10,6,1983,1.5776
13,6,1983,1.5538
14,6,1983,1.5336
15,6,1983,1.5239
16,6,1983,1.5333
17,6,1983,1.5265
20,6,1983,1.5334
21,6,1983,1.5369
22,6,1983,1.5343
23,6,1983,1.5439
24,6,1983,1.5507
27,6,1983,1.5482
28,6,1983,1.5347
29,6,1983,1.5311
30,6,1983,1.5372
1,7,1983,1.5352
4,7,1983,1.5334
5,7,1983,1.529
6,7,1983,1.5412
7,7,1983,1.5437
8,7,1983,1.5426
11,7,1983,1.5377
12,7,1983,1.5342
13,7,1983,1.5358
14,7,1983,1.5335
15,7,1983,1.5198
18,7,1983,1.5254
19,7,1983,1.5238
20,7,1983,1.5298
21,7,1983,1.5295
22,7,1983,1.5236
25,7,1983,1.5224
26,7,1983,1.5302
27,7,1983,1.5308
28,7,1983,1.5307
29,7,1983,1.5254
1,8,1983,1.5185
2,8,1983,1.5158
3,8,1983,1.5115
4,8,1983,1.4961
5,8,1983,1.4926
8,8,1983,1.4941
9,8,1983,1.4996
10,8,1983,1.4917
11,8,1983,1.4874
12,8,1983,1.492
15,8,1983,1.4954
16,8,1983,1.5094
17,8,1983,1.5217
18,8,1983,1.5278
19,8,1983,1.5251
22,8,1983,1.5323
23,8,1983,1.5343
24,8,1983,1.5288
25,8,1983,1.5109
26,8,1983,1.5031
30,8,1983,1.5036
31,8,1983,1.5017
1,9,1983,1.5077
2,9,1983,1.5043
5,9,1983,1.5093
6,9,1983,1.5078
7,9,1983,1.4943
8,9,1983,1.4988
9,9,1983,1.5021
